Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,5,26
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,4,26
CENSUS,2012,YEAR,,COUNTY,OHIO,39,CENTRAL,50,KNOX,83,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,6,9.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,EAST CENTRAL,60,COSHOCTON,31,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,9.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,EAST CENTRAL,60,HOLMES,75,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,4,9.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,ASHLAND,5,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,5,9.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,CRAWFORD,33,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,9.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,HURON,77,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,5,9.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,RICHLAND,139,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,9,9.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHEAST,30,COLUMBIANA,29,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,2,9.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHEAST,30,WAYNE,169,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,9.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,PUTNAM,137,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,9.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,WEST CENTRAL,40,AUGLAIZE,11,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,9.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,WEST CENTRAL,40,DARKE,37,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,15,9.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,WEST CENTRAL,40,MERCER,107,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,35,9.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,WEST CENTRAL,40,SHELBY,149,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,9.4
CENSUS,2012,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,ADAIR,1,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,10,17.2
CENSUS,2012,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,CHEROKEE,21,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,17.2
CENSUS,2012,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HASKELL,61,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,7,17.2
CENSUS,2012,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MCINTOSH,91,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,3,17.2
CENSUS,2012,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,9,17.2
CENSUS,2012,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,OKMULGEE,111,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,17.2
CENSUS,2012,YEAR,,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,SEQUOYAH,135,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,3,17.2
CENSUS,2012,YEAR,,COUNTY,OKLAHOMA,40,NORTHEAST,70,CRAIG,35,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,17.2
CENSUS,2012,YEAR,,COUNTY,OKLAHOMA,40,NORTHEAST,70,DELAWARE,41,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,39,17.2
CENSUS,2012,YEAR,,COUNTY,OKLAHOMA,40,NORTHEAST,70,MAYES,97,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,17.2
CENSUS,2012,YEAR,,COUNTY,OKLAHOMA,40,NORTHEAST,70,OTTAWA,115,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,17.2
CENSUS,2012,YEAR,,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LEFLORE,79,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,6,17.2
CENSUS,2012,YEAR,,COUNTY,OKLAHOMA,40,SOUTHEAST,90,MCCURTAIN,89,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,20,17.2
CENSUS,2012,YEAR,,COUNTY,OKLAHOMA,40,SOUTHEAST,90,PUSHMATAHA,127,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,17.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,CENTRAL,50,BLAIR,13,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,CENTRAL,50,COLUMBIA,37,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,2,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,CENTRAL,50,DAUPHIN,43,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,6,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,CENTRAL,50,HUNTINGDON,61,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,CENTRAL,50,JUNIATA,67,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,3,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,CENTRAL,50,MIFFLIN,87,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,2,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,CENTRAL,50,MONTOUR,93,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,3,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,CENTRAL,50,NORTHUMBERLAND,97,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,5,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,CENTRAL,50,PERRY,99,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,6,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,CENTRAL,50,SNYDER,109,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,15,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,CENTRAL,50,UNION,119,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,31,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,EAST CENTRAL,60,SCHUYLKILL,107,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,5,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,CLINTON,35,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,6,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,NORTH CENTRAL,20,LYCOMING,81,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,2,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,BEDFORD,9,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,3,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,CUMBERLAND,41,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,13,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,FRANKLIN,55,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,15,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,SOUTH CENTRAL,80,YORK,133,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,5,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,BERKS,11,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,17,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,LANCASTER,71,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,54,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,LEBANON,75,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,16,36.2
CENSUS,2012,YEAR,,COUNTY,PENNSYLVANIA,42,SOUTHEASTERN,90,MONTGOMERY,91,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,36.2
CENSUS,2012,YEAR,,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,CLARENDON,27,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,35
CENSUS,2012,YEAR,,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,LEXINGTON,63,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,4,35
CENSUS,2012,YEAR,,COUNTY,SOUTH CAROLINA,45,CENTRAL,50,ORANGEBURG,75,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,7,35
CENSUS,2012,YEAR,,COUNTY,SOUTH CAROLINA,45,EASTERN,30,CHESTERFIELD,25,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,8,35
CENSUS,2012,YEAR,,COUNTY,SOUTH CAROLINA,45,NORTH CENTRAL,20,CHESTER,23,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,3,35
CENSUS,2012,YEAR,,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,ANDERSON,7,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,2,35
CENSUS,2012,YEAR,,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,LAURENS,59,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,35
CENSUS,2012,YEAR,,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,OCONEE,73,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,2,35
CENSUS,2012,YEAR,,COUNTY,SOUTH CAROLINA,45,NORTHWEST,10,UNION,87,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,35
CENSUS,2012,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,BARNWELL,11,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,6,35
CENSUS,2012,YEAR,,COUNTY,SOUTH CAROLINA,45,SOUTHERN,80,DORCHESTER,35,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,3,35
CENSUS,2012,YEAR,,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,AIKEN,3,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,5,35
CENSUS,2012,YEAR,,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,EDGEFIELD,37,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,35
CENSUS,2012,YEAR,,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,GREENWOOD,47,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,35
CENSUS,2012,YEAR,,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,NEWBERRY,71,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,35
CENSUS,2012,YEAR,,COUNTY,SOUTH CAROLINA,45,WEST CENTRAL,40,SALUDA,81,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,3,35
CENSUS,2012,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTHEAST,30,DEUEL,39,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2012,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,DOUGLAS,43,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,(L)
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,BEDFORD,3,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,CLAY,27,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,3,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,GILES,55,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,7,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,LINCOLN,103,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,2,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MACON,111,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,RUTHERFORD,149,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,SUMNER,165,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,3,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,BLEDSOE,7,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,9,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,COFFEE,31,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,CUMBERLAND,35,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,GRUNDY,61,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,2,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,VAN BUREN,175,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,2,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,WHITE,185,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,3,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,OBION,131,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,2,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,BRADLEY,11,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,8,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,HAMILTON,65,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,MCMINN,107,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,2,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,POLK,139,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,2,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,RHEA,143,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,4,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,SULLIVAN,163,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,HENRY,79,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,WEST TENNESSEE,20,WEAKLEY,183,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,3,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,WESTERN RIM,30,LAWRENCE,99,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,19,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,WESTERN RIM,30,MONTGOMERY,125,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,15.3
CENSUS,2012,YEAR,,COUNTY,TENNESSEE,47,WESTERN RIM,30,WAYNE,181,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,7,15.3
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,FALLS,145,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,36
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,LIMESTONE,293,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,36
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,MILAM,331,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,7,36
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,CAMP,63,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,36
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,CASS,67,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,3,36
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,FRANKLIN,159,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,5,36
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,HOPKINS,223,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,13,36
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,NACOGDOCHES,347,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,11,36
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,RUSK,401,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,36
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,SHELBY,419,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,23,36
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,UPSHUR,459,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,5,36
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,EAST TEXAS NORTH,51,WOOD,499,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,2,36
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,ANGELINA,5,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,36
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,GRIMES,185,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,3,36
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,LEON,289,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,2,36
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,MADISON,313,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,36
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,EAST TEXAS SOUTH,52,ROBERTSON,395,,,0,,EGGS,"EGGS, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,36
